0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.383045933,0.200241299,0.2,0.2,0.2,0.2,0.2,0.2,0.200241299,0.383045933,0.200242814,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200242814,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200242814,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200242814,0.383045933,0.200241299,0.2,0.2,0.2,0.2,0.2,0.2,0.200241299,0.383045933
0.399453426,0.200379354,0.2,0.2,0.2,0.2,0.2,0.2,0.200379354,0.399453426,0.200381816,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200381816,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200381816,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200381816,0.399453426,0.200379354,0.2,0.2,0.2,0.2,0.2,0.2,0.200379354,0.399453426
0.415736843,0.200579214,0.2,0.2,0.2,0.2,0.2,0.2,0.200579214,0.415736843,0.200583089,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200583089,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200583089,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200583089,0.415736843,0.200579214,0.2,0.2,0.2,0.2,0.2,0.2,0.200579214,0.415736843
0.43185259,0.200862585,0.2,0.2,0.2,0.2,0.2,0.2,0.200862585,0.43185259,0.200868521,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200868521,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200868521,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200868521,0.43185259,0.200862585,0.2,0.2,0.2,0.2,0.2,0.2,0.200862585,0.43185259
0.447745672,0.201256847,0.2,0.2,0.2,0.2,0.2,0.2,0.201256847,0.447745672,0.201265726,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201265726,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201265726,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201265726,0.447745672,0.201256847,0.2,0.2,0.2,0.2,0.2,0.2,0.201256847,0.447745672
0.463348487,0.201795656,0.2,0.2,0.2,0.2,0.2,0.2,0.201795656,0.463348487,0.201808651,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201808651,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201808651,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201808651,0.463348487,0.201795656,0.2,0.2,0.2,0.2,0.2,0.2,0.201795656,0.463348487
0.478580645,0.202519035,0.2,0.2,0.2,0.2,0.2,0.2,0.202519035,0.478580645,0.202537665,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202537665,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202537665,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202537665,0.478580645,0.202519035,0.2,0.2,0.2,0.2,0.2,0.2,0.202519035,0.478580645
0.493350549,0.203472578,0.2,0.2,0.2,0.2,0.2,0.2,0.203472578,0.493350549,0.203498768,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.203498768,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.203498768,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.203498768,0.493350549,0.203472578,0.2,0.2,0.2,0.2,0.2,0.2,0.203472578,0.493350549
0.507559478,0.204705428,0.2,0.2,0.2,0.2,0.2,0.2,0.204705428,0.507559478,0.204741537,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.204741537,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.204741537,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.204741537,0.507559478,0.204705428,0.2,0.2,0.2,0.2,0.2,0.2,0.204705428,0.507559478
0.52110847,0.206266849,0.200000001,0.2,0.2,0.2,0.2,0.200000001,0.206266849,0.52110847,0.206315672,0.200000001,0.2,0.2,0.2,0.2,0.2,0.2,0.200000001,0.206315672,0.200000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200000001,0.206315672,0.200000001,0.2,0.2,0.2,0.2,0.2,0.2,0.200000001,0.206315672,0.52110847,0.206266849,0.200000001,0.2,0.2,0.2,0.2,0.200000001,0.206266849,0.52110847
