0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1043.483132,1012.579276,1005.607125,1001.313491,999.1635976,999.1635976,1001.313491,1005.607125,1012.579276,1043.483132,1012.662332,1007.801782,1002.95669,999.1877848,997.0318018,997.0318018,999.1877848,1002.95669,1007.801782,1012.662332,1005.715382,1003.0143,999.2382301,995.4622869,992.7621799,992.7621799,995.4622869,999.2382301,1003.0143,1005.715382,1001.44792,999.290078,995.5178608,990.6691225,985.8156436,985.8156436,990.6691225,995.5178608,999.290078,1001.44792,999.316565,997.1635216,992.86228,985.87888,974.0587376,974.0587376,985.87888,992.86228,997.1635216,999.316565,999.316565,997.1635216,992.86228,985.87888,974.0587376,974.0587376,985.87888,992.86228,997.1635216,999.316565,1001.44792,999.290078,995.5178608,990.6691225,985.8156436,985.8156436,990.6691225,995.5178608,999.290078,1001.44792,1005.715382,1003.0143,999.2382301,995.4622869,992.7621799,992.7621799,995.4622869,999.2382301,1003.0143,1005.715382,1012.662332,1007.801782,1002.95669,999.1877848,997.0318018,997.0318018,999.1877848,1002.95669,1007.801782,1012.662332,1043.483132,1012.579276,1005.607125,1001.313491,999.1635976,999.1635976,1001.313491,1005.607125,1012.579276,1043.483132
1046.950074,1012.433973,1005.460953,1001.168474,999.0190736,999.0190736,1001.168474,1005.460953,1012.433973,1046.950074,1012.51884,1007.655984,1002.811474,999.0431742,996.8875167,996.8875167,999.0431742,1002.811474,1007.655984,1012.51884,1005.570074,1002.869375,999.0936966,995.3181103,992.6182071,992.6182071,995.3181103,999.0936966,1002.869375,1005.570074,1001.30342,999.1457656,995.3737947,990.5252826,985.6719363,985.6719363,990.5252826,995.3737947,999.1457656,1001.30342,999.1724357,997.0195147,992.7184523,985.735221,973.915179,973.915179,985.735221,992.7184523,997.0195147,999.1724357,999.1724357,997.0195147,992.7184523,985.735221,973.915179,973.915179,985.735221,992.7184523,997.0195147,999.1724357,1001.30342,999.1457656,995.3737947,990.5252826,985.6719363,985.6719363,990.5252826,995.3737947,999.1457656,1001.30342,1005.570074,1002.869375,999.0936966,995.3181103,992.6182071,992.6182071,995.3181103,999.0936966,1002.869375,1005.570074,1012.51884,1007.655984,1002.811474,999.0431742,996.8875167,996.8875167,999.0431742,1002.811474,1007.655984,1012.51884,1046.950074,1012.433973,1005.460953,1001.168474,999.0190736,999.0190736,1001.168474,1005.460953,1012.433973,1046.950074
1050.893092,1012.26982,1005.294672,1001.00349,998.8546412,998.8546412,1001.00349,1005.294672,1012.26982,1050.893092,1012.356421,1007.490215,1002.646287,998.8786477,996.7233504,996.7233504,998.8786477,1002.646287,1007.490215,1012.356421,1005.404615,1002.704464,998.9292427,995.1540587,992.4543842,992.4543842,995.1540587,998.9292427,1002.704464,1005.404615,1001.138926,998.981522,995.2098479,990.3615984,985.5084042,985.5084042,990.3615984,995.2098479,998.981522,1001.138926,999.0083766,996.8556117,992.5547666,985.5717344,973.7518095,973.7518095,985.5717344,992.5547666,996.8556117,999.0083766,999.0083766,996.8556117,992.5547666,985.5717344,973.7518095,973.7518095,985.5717344,992.5547666,996.8556117,999.0083766,1001.138926,998.981522,995.2098479,990.3615984,985.5084042,985.5084042,990.3615984,995.2098479,998.981522,1001.138926,1005.404615,1002.704464,998.9292427,995.1540587,992.4543842,992.4543842,995.1540587,998.9292427,1002.704464,1005.404615,1012.356421,1007.490215,1002.646287,998.8786477,996.7233504,996.7233504,998.8786477,1002.646287,1007.490215,1012.356421,1050.893092,1012.26982,1005.294672,1001.00349,998.8546412,998.8546412,1001.00349,1005.294672,1012.26982,1050.893092
1055.35964,1012.085338,1005.106248,1000.81651,998.6682707,998.6682707,1000.81651,1005.106248,1012.085338,1055.35964,1012.173594,1007.302526,1002.459122,998.692183,996.5372761,996.5372761,998.692183,1002.459122,1007.302526,1012.173594,1005.216967,1002.517561,998.7428525,994.9681087,992.2686844,992.2686844,994.9681087,998.7428525,1002.517561,1005.216967,1000.952406,998.7953237,995.0239964,990.1760433,985.3230191,985.3230191,990.1760433,995.0239964,998.7953237,1000.952406,998.8223567,996.6697846,992.3691957,985.386392,973.5666,973.5666,985.386392,992.3691957,996.6697846,998.8223567,998.8223567,996.6697846,992.3691957,985.386392,973.5666,973.5666,985.386392,992.3691957,996.6697846,998.8223567,1000.952406,998.7953237,995.0239964,990.1760433,985.3230191,985.3230191,990.1760433,995.0239964,998.7953237,1000.952406,1005.216967,1002.517561,998.7428525,994.9681087,992.2686844,992.2686844,994.9681087,998.7428525,1002.517561,1005.216967,1012.173594,1007.302526,1002.459122,998.692183,996.5372761,996.5372761,998.692183,1002.459122,1007.302526,1012.173594,1055.35964,1012.085338,1005.106248,1000.81651,998.6682707,998.6682707,1000.81651,1005.106248,1012.085338,1055.35964
1060.385925,1011.879697,1004.894107,1000.605954,998.4583796,998.4583796,1000.605954,1004.894107,1011.879697,1060.385925,1011.969531,1007.091464,1002.248438,998.4822093,996.327712,996.327712,998.4822093,1002.248438,1007.091464,1011.969531,1005.005555,1002.307123,998.5329654,994.7586836,992.059523,992.059523,994.7586836,998.5329654,1002.307123,1005.005555,1000.742283,998.5855997,994.8146635,989.9670328,985.1141916,985.1141916,989.9670328,994.8146635,998.5855997,1000.742283,998.6127929,996.4604517,992.1601547,985.1776044,973.3579579,973.3579579,985.1776044,992.1601547,996.4604517,998.6127929,998.6127929,996.4604517,992.1601547,985.1776044,973.3579579,973.3579579,985.1776044,992.1601547,996.4604517,998.6127929,1000.742283,998.5855997,994.8146635,989.9670328,985.1141916,985.1141916,989.9670328,994.8146635,998.5855997,1000.742283,1005.005555,1002.307123,998.5329654,994.7586836,992.059523,992.059523,994.7586836,998.5329654,1002.307123,1005.005555,1011.969531,1007.091464,1002.248438,998.4822093,996.327712,996.327712,998.4822093,1002.248438,1007.091464,1011.969531,1060.385925,1011.879697,1004.894107,1000.605954,998.4583796,998.4583796,1000.605954,1004.894107,1011.879697,1060.385925
1065.9864,1011.653201,1004.657581,1000.371134,998.2242637,998.2242637,1000.371134,1004.657581,1011.653201,1065.9864,1011.744543,1006.85652,1002.013598,998.2480404,996.0939531,996.0939531,998.2480404,1002.013598,1006.85652,1011.744543,1004.769712,1002.072515,998.2989106,994.5250841,991.8261869,991.8261869,994.5250841,998.2989106,1002.072515,1004.769712,1000.507865,998.3516645,994.5811504,989.7338531,984.8811991,984.8811991,989.7338531,994.5811504,998.3516645,1000.507865,998.3789817,996.2269084,991.9269311,984.9446493,973.1251548,973.1251548,984.9446493,991.9269311,996.2269084,998.3789817,998.3789817,996.2269084,991.9269311,984.9446493,973.1251548,973.1251548,984.9446493,991.9269311,996.2269084,998.3789817,1000.507865,998.3516645,994.5811504,989.7338531,984.8811991,984.8811991,989.7338531,994.5811504,998.3516645,1000.507865,1004.769712,1002.072515,998.2989106,994.5250841,991.8261869,991.8261869,994.5250841,998.2989106,1002.072515,1004.769712,1011.744543,1006.85652,1002.013598,998.2480404,996.0939531,996.0939531,998.2480404,1002.013598,1006.85652,1011.744543,1065.9864,1011.653201,1004.657581,1000.371134,998.2242637,998.2242637,1000.371134,1004.657581,1011.653201,1065.9864
1072.140371,1011.407886,1004.397465,1000.112801,997.9666503,997.9666503,1000.112801,1004.397465,1011.407886,1072.140371,1011.500678,1006.598702,1001.75543,997.9904294,995.8367223,995.8367223,997.9904294,1001.75543,1006.598702,1011.500678,1004.510234,1001.814566,998.0414625,994.2680413,991.569385,991.569385,994.2680413,998.0414625,1001.814566,1004.510234,1000.249908,998.0942729,994.3241887,989.4772115,984.624735,984.624735,989.4772115,994.3241887,998.0942729,1000.249908,998.1216526,995.9698794,991.6702347,984.6882201,972.8688739,972.8688739,984.6882201,991.6702347,995.9698794,998.1216526,998.1216526,995.9698794,991.6702347,984.6882201,972.8688739,972.8688739,984.6882201,991.6702347,995.9698794,998.1216526,1000.249908,998.0942729,994.3241887,989.4772115,984.624735,984.624735,989.4772115,994.3241887,998.0942729,1000.249908,1004.510234,1001.814566,998.0414625,994.2680413,991.569385,991.569385,994.2680413,998.0414625,1001.814566,1004.510234,1011.500678,1006.598702,1001.75543,997.9904294,995.8367223,995.8367223,997.9904294,1001.75543,1006.598702,1011.500678,1072.140371,1011.407886,1004.397465,1000.112801,997.9666503,997.9666503,1000.112801,1004.397465,1011.407886,1072.140371
1078.777559,1011.14814,1004.116623,999.8337495,997.6882972,997.6882972,999.8337495,1004.116623,1011.14814,1078.777559,1011.242347,1006.321132,1001.476825,997.7121682,995.5587695,995.5587695,997.7121682,1001.476825,1006.321132,1011.242347,1004.229994,1001.53617,997.7634409,993.9903147,991.2918466,991.2918466,993.9903147,997.7634409,1001.53617,1004.229994,999.9712098,997.81622,994.0465393,989.1998344,984.3475057,984.3475057,989.1998344,994.0465393,997.81622,999.9712098,997.8435674,995.6921179,991.3927966,984.4110241,972.591808,972.591808,984.4110241,991.3927966,995.6921179,997.8435674,997.8435674,995.6921179,991.3927966,984.4110241,972.591808,972.591808,984.4110241,991.3927966,995.6921179,997.8435674,999.9712098,997.81622,994.0465393,989.1998344,984.3475057,984.3475057,989.1998344,994.0465393,997.81622,999.9712098,1004.229994,1001.53617,997.7634409,993.9903147,991.2918466,991.2918466,993.9903147,997.7634409,1001.53617,1004.229994,1011.242347,1006.321132,1001.476825,997.7121682,995.5587695,995.5587695,997.7121682,1001.476825,1006.321132,1011.242347,1078.777559,1011.14814,1004.116623,999.8337495,997.6882972,997.6882972,999.8337495,1004.116623,1011.14814,1078.777559
1085.766703,1010.881159,1003.820456,999.5392926,997.3944712,997.3944712,999.5392926,1003.820456,1010.881159,1085.766703,1010.976774,1006.029519,1001.183213,997.4185642,995.2653508,995.2653508,997.4185642,1001.183213,1006.029519,1010.976774,1003.934398,1001.242761,997.4701866,993.6971716,990.9988015,990.9988015,993.6971716,997.4701866,1001.242761,1003.934398,999.6770909,997.5228175,993.7534712,988.9069482,984.0547131,984.0547131,988.9069482,993.7534712,997.5228175,999.6770909,997.5499985,995.3988842,991.099849,984.1182641,972.2991419,972.2991419,984.1182641,991.099849,995.3988842,997.5499985,997.5499985,995.3988842,991.099849,984.1182641,972.2991419,972.2991419,984.1182641,991.099849,995.3988842,997.5499985,999.6770909,997.5228175,993.7534712,988.9069482,984.0547131,984.0547131,988.9069482,993.7534712,997.5228175,999.6770909,1003.934398,1001.242761,997.4701866,993.6971716,990.9988015,990.9988015,993.6971716,997.4701866,1001.242761,1003.934398,1010.976774,1006.029519,1001.183213,997.4185642,995.2653508,995.2653508,997.4185642,1001.183213,1006.029519,1010.976774,1085.766703,1010.881159,1003.820456,999.5392926,997.3944712,997.3944712,999.5392926,1003.820456,1010.881159,1085.766703
1092.913363,1010.616948,1003.516979,999.2373574,997.0930517,997.0930517,999.2373574,1003.516979,1010.616948,1092.913363,1010.714001,1005.732208,1000.882647,997.1175403,994.9643355,994.9643355,997.1175403,1000.882647,1005.732208,1010.714001,1003.631475,1000.942395,997.1696586,993.3964933,990.6980919,990.6980919,993.3964933,997.1696586,1000.942395,1003.631475,999.3754857,997.2219935,993.452868,988.6063916,983.7541703,983.7541703,988.6063916,993.452868,997.2219935,999.3754857,997.248832,995.0980527,990.7992371,983.817754,971.9986705,971.9986705,983.817754,990.7992371,995.0980527,997.248832,997.248832,995.0980527,990.7992371,983.817754,971.9986705,971.9986705,983.817754,990.7992371,995.0980527,997.248832,999.3754857,997.2219935,993.452868,988.6063916,983.7541703,983.7541703,988.6063916,993.452868,997.2219935,999.3754857,1003.631475,1000.942395,997.1696586,993.3964933,990.6980919,990.6980919,993.3964933,997.1696586,1000.942395,1003.631475,1010.714001,1005.732208,1000.882647,997.1175403,994.9643355,994.9643355,997.1175403,1000.882647,1005.732208,1010.714001,1092.913363,1010.616948,1003.516979,999.2373574,997.0930517,997.0930517,999.2373574,1003.516979,1010.616948,1092.913363
